date,sales,region,state,category,type,caffeination
9/1/2010,199,East,NY,Tea,Green Tea,Regular
9/1/2010,541,East,NY,Herbal Tea,Lemon,Decaf
9/1/2010,112,East,NY,Herbal Tea,Mint,Decaf
9/1/2010,567,East,NY,Espresso,Regular Espresso,Regular
9/1/2010,68,East,NY,Espresso,Caffe Mocha,Regular
9/1/2010,790,East,NY,Coffee,Columbian,Regular
9/1/2010,126,South,LA,Coffee,Decaf Irish Cream,Decaf
9/1/2010,119,South,LA,Coffee,Columbian,Regular
9/1/2010,159,South,LA,Herbal Tea,Chamomile,Decaf
9/1/2010,150,South,LA,Herbal Tea,Lemon,Decaf
9/1/2010,149,South,LA,Espresso,Caffe Latte,Regular
9/1/2010,151,South,LA,Espresso,Caffe Mocha,Regular
9/1/2010,113,South,LA,Espresso,Decaf Espresso,Decaf
9/1/2010,115,South,NM,Coffee,Decaf Irish Cream,Decaf
9/1/2010,139,South,NM,Coffee,Columbian,Regular
9/1/2010,48,South,NM,Herbal Tea,Chamomile,Decaf
9/1/2010,72,South,NM,Herbal Tea,Lemon,Decaf
9/1/2010,54,South,NM,Espresso,Caffe Latte,Regular
9/1/2010,106,South,NM,Espresso,Caffe Mocha,Regular
9/1/2010,91,South,NM,Espresso,Decaf Espresso,Decaf
9/1/2010,72,South,OK,Coffee,Decaf Irish Cream,Decaf
9/1/2010,140,South,OK,Coffee,Columbian,Regular
9/1/2010,149,South,OK,Herbal Tea,Chamomile,Decaf
9/1/2010,223,South,OK,Herbal Tea,Lemon,Decaf
9/1/2010,230,South,OK,Espresso,Caffe Latte,Regular
9/1/2010,50,South,OK,Espresso,Caffe Mocha,Regular
9/1/2010,249,South,OK,Espresso,Decaf Espresso,Decaf
9/1/2010,132,South,TX,Coffee,Decaf Irish Cream,Decaf
9/1/2010,546,South,TX,Coffee,Columbian,Regular
9/1/2010,125,South,TX,Herbal Tea,Chamomile,Decaf
9/1/2010,107,South,TX,Herbal Tea,Lemon,Decaf
9/1/2010,150,South,TX,Espresso,Caffe Latte,Regular
9/1/2010,302,South,TX,Espresso,Caffe Mocha,Regular
9/1/2010,199,South,TX,Espresso,Decaf Espresso,Decaf
9/1/2010,136,West,UT,Coffee,Amaretto,Regular
9/1/2010,113,West,UT,Coffee,Columbian,Regular
9/1/2010,120,West,UT,Herbal Tea,Chamomile,Decaf
9/1/2010,139,West,UT,Herbal Tea,Lemon,Decaf
9/1/2010,115,West,UT,Herbal Tea,Mint,Decaf
9/1/2010,106,West,UT,Tea,Darjeeling,Regular
9/1/2010,91,West,UT,Tea,Earl Grey,Regular
9/1/2010,54,West,UT,Tea,Green Tea,Regular
9/1/2010,150,West,UT,Coffee,Decaf Irish Cream,Decaf
9/1/2010,79,West,UT,Espresso,Caffe Latte,Regular
9/1/2010,159,West,UT,Espresso,Caffe Mocha,Regular
9/1/2010,108,West,UT,Espresso,Decaf Espresso,Decaf
9/1/2010,109,West,CA,Coffee,Amaretto,Regular
9/1/2010,790,West,CA,Coffee,Columbian,Regular
9/1/2010,245,West,CA,Herbal Tea,Chamomile,Decaf
9/1/2010,546,West,CA,Herbal Tea,Lemon,Decaf
9/1/2010,132,West,CA,Herbal Tea,Mint,Decaf
9/1/2010,302,West,CA,Tea,Darjeeling,Regular
9/1/2010,199,West,CA,Tea,Earl Grey,Regular
9/1/2010,150,West,CA,Tea,Green Tea,Regular
9/1/2010,138,West,CA,Coffee,Decaf Irish Cream,Decaf
9/1/2010,498,West,CA,Espresso,Caffe Latte,Regular
9/1/2010,290,West,CA,Espresso,Caffe Mocha,Regular
9/1/2010,589,West,CA,Espresso,Decaf Espresso,Decaf
9/1/2010,91,West,NV,Coffee,Columbian,Regular
9/1/2010,290,West,NV,Herbal Tea,Chamomile,Decaf
9/1/2010,387,West,NV,Herbal Tea,Lemon,Decaf
9/1/2010,298,West,NV,Herbal Tea,Mint,Decaf
9/1/2010,589,West,NV,Tea,Darjeeling,Regular
9/1/2010,498,West,NV,Tea,Earl Grey,Regular
9/1/2010,19,West,NV,Tea,Green Tea,Regular
9/1/2010,72,West,NV,Coffee,Decaf Irish Cream,Decaf
9/1/2010,43,West,NV,Espresso,Caffe Latte,Regular
9/1/2010,48,West,NV,Espresso,Caffe Mocha,Regular
9/1/2010,58,West,NV,Espresso,Decaf Espresso,Decaf
9/1/2010,126,West,OR,Coffee,Amaretto,Regular
9/1/2010,61,West,OR,Herbal Tea,Chamomile,Decaf
9/1/2010,140,West,OR,Herbal Tea,Lemon,Decaf
9/1/2010,50,West,OR,Tea,Darjeeling,Regular
9/1/2010,249,West,OR,Tea,Earl Grey,Regular
9/1/2010,230,West,OR,Tea,Green Tea,Regular
9/1/2010,137,West,OR,Coffee,Columbian,Regular
9/1/2010,107,West,OR,Coffee,Decaf Irish Cream,Decaf
9/1/2010,102,West,OR,Espresso,Caffe Latte,Regular
9/1/2010,125,West,OR,Espresso,Caffe Mocha,Regular
9/1/2010,310,West,OR,Espresso,Decaf Espresso,Decaf
9/1/2010,258,West,WA,Herbal Tea,Chamomile,Decaf
9/1/2010,119,West,WA,Herbal Tea,Lemon,Decaf
9/1/2010,151,West,WA,Tea,Darjeeling,Regular
9/1/2010,113,West,WA,Tea,Earl Grey,Regular
9/1/2010,149,West,WA,Tea,Green Tea,Regular
9/1/2010,167,West,WA,Coffee,Columbian,Regular
9/1/2010,223,West,WA,Coffee,Decaf Irish Cream,Decaf
9/1/2010,76,West,WA,Espresso,Caffe Latte,Regular
9/1/2010,149,West,WA,Espresso,Caffe Mocha,Regular
9/1/2010,182,West,WA,Espresso,Decaf Espresso,Decaf
10/1/2010,205,Central,CO,Tea,Green Tea,Regular
10/1/2010,322,Central,CO,Herbal Tea,Chamomile,Decaf
10/1/2010,122,Central,CO,Herbal Tea,Lemon,Decaf
10/1/2010,123,Central,CO,Herbal Tea,Mint,Decaf
10/1/2010,120,Central,CO,Tea,Darjeeling,Regular
10/1/2010,118,Central,CO,Tea,Earl Grey,Regular
10/1/2010,182,Central,CO,Espresso,Decaf Espresso,Decaf
10/1/2010,187,Central,CO,Espresso,Caffe Mocha,Regular
10/1/2010,265,Central,CO,Coffee,Decaf Irish Cream,Decaf
10/1/2010,302,Central,CO,Coffee,Amaretto,Regular
10/1/2010,90,Central,CO,Coffee,Columbian,Regular
10/1/2010,302,Central,IL,Herbal Tea,Chamomile,Decaf
10/1/2010,90,Central,IL,Herbal Tea,Lemon,Decaf
10/1/2010,265,Central,IL,Herbal Tea,Mint,Decaf
10/1/2010,187,Central,IL,Tea,Darjeeling,Regular
10/1/2010,182,Central,IL,Tea,Earl Grey,Regular
10/1/2010,478,Central,IL,Espresso,Decaf Espresso,Decaf
10/1/2010,598,Central,IL,Espresso,Caffe Mocha,Regular
10/1/2010,298,Central,IL,Coffee,Decaf Irish Cream,Decaf
10/1/2010,367,Central,IL,Coffee,Columbian,Regular
10/1/2010,598,Central,IA,Herbal Tea,Chamomile,Decaf
10/1/2010,298,Central,IA,Herbal Tea,Lemon,Decaf
10/1/2010,478,Central,IA,Tea,Darjeeling,Regular
10/1/2010,567,Central,IA,Tea,Earl Grey,Regular
10/1/2010,58,Central,IA,Espresso,Caffe Mocha,Regular
10/1/2010,43,Central,IA,Espresso,Decaf Espresso,Decaf
10/1/2010,23,Central,IA,Coffee,Decaf Irish Cream,Decaf
10/1/2010,52,Central,IA,Coffee,Amaretto,Regular
10/1/2010,68,Central,IA,Coffee,Columbian,Regular
10/1/2010,77,Central,MO,Tea,Green Tea,Regular
10/1/2010,109,Central,MO,Herbal Tea,Chamomile,Decaf
10/1/2010,109,Central,MO,Herbal Tea,Lemon,Decaf
10/1/2010,92,Central,MO,Tea,Darjeeling,Regular
10/1/2010,56,Central,MO,Tea,Earl Grey,Regular
10/1/2010,99,Central,MO,Espresso,Caffe Mocha,Regular
10/1/2010,79,Central,MO,Espresso,Decaf Espresso,Decaf
10/1/2010,142,Central,MO,Coffee,Decaf Irish Cream,Decaf
10/1/2010,177,Central,MO,Coffee,Columbian,Regular
10/1/2010,205,Central,OH,Tea,Darjeeling,Regular
10/1/2010,218,Central,OH,Tea,Earl Grey,Regular
10/1/2010,53,Central,OH,Herbal Tea,Chamomile,Decaf
10/1/2010,66,Central,OH,Herbal Tea,Lemon,Decaf
10/1/2010,322,Central,OH,Espresso,Caffe Mocha,Regular
10/1/2010,120,Central,OH,Espresso,Decaf Espresso,Decaf
10/1/2010,123,Central,OH,Coffee,Amaretto,Regular
10/1/2010,107,Central,OH,Coffee,Columbian,Regular
10/1/2010,122,Central,OH,Coffee,Decaf Irish Cream,Decaf
10/1/2010,113,Central,WI,Tea,Darjeeling,Regular
10/1/2010,144,Central,WI,Tea,Earl Grey,Regular
10/1/2010,159,Central,WI,Herbal Tea,Chamomile,Decaf
10/1/2010,118,Central,WI,Herbal Tea,Lemon,Decaf
10/1/2010,174,Central,WI,Espresso,Caffe Mocha,Regular
10/1/2010,51,Central,WI,Espresso,Decaf Espresso,Decaf
10/1/2010,126,Central,WI,Coffee,Amaretto,Regular
10/1/2010,230,Central,WI,Coffee,Columbian,Regular
10/1/2010,202,Central,WI,Coffee,Decaf Irish Cream,Decaf
10/1/2010,99,East,CT,Tea,Darjeeling,Regular
10/1/2010,60,East,CT,Tea,Green Tea,Regular
10/1/2010,177,East,CT,Herbal Tea,Lemon,Decaf
10/1/2010,142,East,CT,Herbal Tea,Mint,Decaf
10/1/2010,144,East,CT,Espresso,Caffe Mocha,Regular
10/1/2010,111,East,CT,Espresso,Decaf Espresso,Decaf
10/1/2010,313,East,CT,Coffee,Columbian,Regular
10/1/2010,94,East,FL,Tea,Darjeeling,Regular
10/1/2010,118,East,FL,Tea,Green Tea,Regular
10/1/2010,51,East,FL,Herbal Tea,Chamomile,Decaf
10/1/2010,126,East,FL,Herbal Tea,Lemon,Decaf
10/1/2010,174,East,FL,Herbal Tea,Mint,Decaf
10/1/2010,230,East,FL,Espresso,Caffe Mocha,Regular
10/1/2010,202,East,FL,Espresso,Decaf Espresso,Decaf
10/1/2010,218,East,FL,Coffee,Decaf Irish Cream,Decaf
10/1/2010,205,East,FL,Coffee,Columbian,Regular
10/1/2010,66,East,MA,Tea,Darjeeling,Regular
10/1/2010,53,East,MA,Tea,Green Tea,Regular
10/1/2010,120,East,MA,Herbal Tea,Lemon,Decaf
10/1/2010,116,East,MA,Espresso,Caffe Mocha,Regular
10/1/2010,322,East,MA,Espresso,Regular Espresso,Regular
10/1/2010,474,East,MA,Coffee,Columbian,Regular
10/1/2010,52,East,NH,Tea,Darjeeling,Regular
10/1/2010,43,East,NH,Tea,Green Tea,Regular
10/1/2010,77,East,NH,Herbal Tea,Lemon,Decaf
10/1/2010,109,East,NH,Espresso,Caffe Mocha,Regular
10/1/2010,56,East,NH,Espresso,Regular Espresso,Regular
10/1/2010,114,East,NH,Coffee,Columbian,Regular
10/1/2010,120,East,NH,Coffee,Amaretto,Regular
10/1/2010,265,East,NY,Tea,Darjeeling,Regular
10/1/2010,302,East,NY,Tea,Earl Grey,Regular
10/1/2010,187,East,NY,Tea,Green Tea,Regular
10/1/2010,513,East,NY,Herbal Tea,Lemon,Decaf
10/1/2010,164,East,NY,Herbal Tea,Mint,Decaf
10/1/2010,69,East,NY,Espresso,Caffe Mocha,Regular
10/1/2010,765,East,NY,Espresso,Regular Espresso,Regular
10/1/2010,650,East,NY,Coffee,Columbian,Regular
10/1/2010,119,South,LA,Coffee,Columbian,Regular
10/1/2010,118,South,LA,Coffee,Decaf Irish Cream,Decaf
10/1/2010,236,South,LA,Herbal Tea,Chamomile,Decaf
10/1/2010,177,South,LA,Herbal Tea,Lemon,Decaf
10/1/2010,144,South,LA,Espresso,Caffe Latte,Regular
10/1/2010,159,South,LA,Espresso,Caffe Mocha,Regular
10/1/2010,113,South,LA,Espresso,Decaf Espresso,Decaf
10/1/2010,114,South,NM,Coffee,Columbian,Regular
10/1/2010,109,South,NM,Coffee,Decaf Irish Cream,Decaf
10/1/2010,52,South,NM,Herbal Tea,Chamomile,Decaf
10/1/2010,68,South,NM,Herbal Tea,Lemon,Decaf
10/1/2010,56,South,NM,Espresso,Caffe Latte,Regular
10/1/2010,109,South,NM,Espresso,Caffe Mocha,Regular
10/1/2010,92,South,NM,Espresso,Decaf Espresso,Decaf
10/1/2010,205,South,OK,Coffee,Columbian,Regular
10/1/2010,66,South,OK,Coffee,Decaf Irish Cream,Decaf
10/1/2010,126,South,OK,Herbal Tea,Chamomile,Decaf
10/1/2010,230,South,OK,Herbal Tea,Lemon,Decaf
10/1/2010,218,South,OK,Espresso,Caffe Latte,Regular
10/1/2010,53,South,OK,Espresso,Caffe Mocha,Regular
10/1/2010,205,South,OK,Espresso,Decaf Espresso,Decaf
10/1/2010,520,South,TX,Coffee,Columbian,Regular
10/1/2010,90,South,TX,Coffee,Decaf Irish Cream,Decaf
10/1/2010,123,South,TX,Herbal Tea,Chamomile,Decaf
10/1/2010,107,South,TX,Herbal Tea,Lemon,Decaf
10/1/2010,182,South,TX,Espresso,Caffe Latte,Regular
10/1/2010,302,South,TX,Espresso,Caffe Mocha,Regular
10/1/2010,187,South,TX,Espresso,Decaf Espresso,Decaf
10/1/2010,120,West,UT,Herbal Tea,Chamomile,Decaf
10/1/2010,114,West,UT,Herbal Tea,Lemon,Decaf
10/1/2010,109,West,UT,Herbal Tea,Mint,Decaf
10/1/2010,109,West,UT,Tea,Darjeeling,Regular
10/1/2010,92,West,UT,Tea,Earl Grey,Regular
10/1/2010,56,West,UT,Tea,Green Tea,Regular
10/1/2010,142,West,UT,Coffee,Amaretto,Regular
10/1/2010,111,West,UT,Coffee,Columbian,Regular
10/1/2010,177,West,UT,Coffee,Decaf Irish Cream,Decaf
10/1/2010,79,West,UT,Espresso,Caffe Latte,Regular
10/1/2010,236,West,UT,Espresso,Caffe Mocha,Regular
10/1/2010,99,West,UT,Espresso,Decaf Espresso,Decaf
10/1/2010,265,West,CA,Herbal Tea,Chamomile,Decaf
10/1/2010,520,West,CA,Herbal Tea,Lemon,Decaf
10/1/2010,90,West,CA,Herbal Tea,Mint,Decaf
10/1/2010,302,West,CA,Tea,Darjeeling,Regular
10/1/2010,187,West,CA,Tea,Earl Grey,Regular
10/1/2010,182,West,CA,Tea,Green Tea,Regular
10/1/2010,109,West,CA,Coffee,Amaretto,Regular
10/1/2010,650,West,CA,Coffee,Columbian,Regular
10/1/2010,130,West,CA,Coffee,Decaf Irish Cream,Decaf
10/1/2010,478,West,CA,Espresso,Caffe Latte,Regular
10/1/2010,298,West,CA,Espresso,Caffe Mocha,Regular
10/1/2010,598,West,CA,Espresso,Decaf Espresso,Decaf
10/1/2010,298,West,NV,Herbal Tea,Chamomile,Decaf
10/1/2010,367,West,NV,Herbal Tea,Lemon,Decaf
10/1/2010,298,West,NV,Herbal Tea,Mint,Decaf
10/1/2010,598,West,NV,Tea,Darjeeling,Regular
10/1/2010,478,West,NV,Tea,Earl Grey,Regular
10/1/2010,21,West,NV,Tea,Green Tea,Regular
10/1/2010,77,West,NV,Coffee,Columbian,Regular
10/1/2010,68,West,NV,Coffee,Decaf Irish Cream,Decaf
10/1/2010,43,West,NV,Espresso,Caffe Latte,Regular
10/1/2010,52,West,NV,Espresso,Caffe Mocha,Regular
10/1/2010,58,West,NV,Espresso,Decaf Espresso,Decaf
10/1/2010,61,West,OR,Herbal Tea,Chamomile,Decaf
10/1/2010,205,West,OR,Herbal Tea,Lemon,Decaf
10/1/2010,53,West,OR,Tea,Darjeeling,Regular
10/1/2010,205,West,OR,Tea,Earl Grey,Regular
10/1/2010,218,West,OR,Tea,Green Tea,Regular
10/1/2010,122,West,OR,Coffee,Amaretto,Regular
10/1/2010,144,West,OR,Coffee,Columbian,Regular
10/1/2010,107,West,OR,Coffee,Decaf Irish Cream,Decaf
10/1/2010,120,West,OR,Espresso,Caffe Latte,Regular
10/1/2010,123,West,OR,Espresso,Caffe Mocha,Regular
10/1/2010,322,West,OR,Espresso,Decaf Espresso,Decaf
10/1/2010,313,West,WA,Herbal Tea,Chamomile,Decaf
10/1/2010,119,West,WA,Herbal Tea,Lemon,Decaf
10/1/2010,159,West,WA,Tea,Darjeeling,Regular
10/1/2010,113,West,WA,Tea,Earl Grey,Regular
10/1/2010,144,West,WA,Tea,Green Tea,Regular
10/1/2010,167,West,WA,Coffee,Columbian,Regular
10/1/2010,230,West,WA,Coffee,Decaf Irish Cream,Decaf
10/1/2010,51,West,WA,Espresso,Caffe Latte,Regular
10/1/2010,126,West,WA,Espresso,Caffe Mocha,Regular
10/1/2010,174,West,WA,Espresso,Decaf Espresso,Decaf
11/1/2010,200,Central,CO,Tea,Green Tea,Regular
11/1/2010,363,Central,CO,Herbal Tea,Chamomile,Decaf
11/1/2010,125,Central,CO,Herbal Tea,Lemon,Decaf
11/1/2010,138,Central,CO,Herbal Tea,Mint,Decaf
11/1/2010,124,Central,CO,Tea,Darjeeling,Regular
11/1/2010,125,Central,CO,Tea,Earl Grey,Regular
11/1/2010,189,Central,CO,Espresso,Decaf Espresso,Decaf
11/1/2010,123,Central,CO,Espresso,Caffe Mocha,Regular
11/1/2010,198,Central,CO,Coffee,Decaf Irish Cream,Decaf
11/1/2010,290,Central,CO,Coffee,Amaretto,Regular
11/1/2010,92,Central,CO,Coffee,Columbian,Regular
11/1/2010,290,Central,IL,Herbal Tea,Chamomile,Decaf
11/1/2010,92,Central,IL,Herbal Tea,Lemon,Decaf
11/1/2010,198,Central,IL,Herbal Tea,Mint,Decaf
11/1/2010,123,Central,IL,Tea,Darjeeling,Regular
11/1/2010,189,Central,IL,Tea,Earl Grey,Regular
11/1/2010,423,Central,IL,Espresso,Decaf Espresso,Decaf
11/1/2010,532,Central,IL,Espresso,Caffe Mocha,Regular
11/1/2010,278,Central,IL,Coffee,Decaf Irish Cream,Decaf
11/1/2010,412,Central,IL,Coffee,Columbian,Regular
11/1/2010,532,Central,IA,Herbal Tea,Chamomile,Decaf
11/1/2010,278,Central,IA,Herbal Tea,Lemon,Decaf
11/1/2010,423,Central,IA,Tea,Darjeeling,Regular
11/1/2010,545,Central,IA,Tea,Earl Grey,Regular
11/1/2010,56,Central,IA,Espresso,Caffe Mocha,Regular
11/1/2010,43,Central,IA,Espresso,Decaf Espresso,Decaf
11/1/2010,23,Central,IA,Coffee,Decaf Irish Cream,Decaf
11/1/2010,39,Central,IA,Coffee,Amaretto,Regular
11/1/2010,64,Central,IA,Coffee,Columbian,Regular
11/1/2010,74,Central,MO,Tea,Green Tea,Regular
11/1/2010,106,Central,MO,Herbal Tea,Chamomile,Decaf
11/1/2010,122,Central,MO,Herbal Tea,Lemon,Decaf
11/1/2010,82,Central,MO,Tea,Darjeeling,Regular
11/1/2010,76,Central,MO,Tea,Earl Grey,Regular
11/1/2010,132,Central,MO,Espresso,Caffe Mocha,Regular
11/1/2010,81,Central,MO,Espresso,Decaf Espresso,Decaf
11/1/2010,150,Central,MO,Coffee,Decaf Irish Cream,Decaf
11/1/2010,184,Central,MO,Coffee,Columbian,Regular
11/1/2010,197,Central,OH,Tea,Darjeeling,Regular
11/1/2010,245,Central,OH,Tea,Earl Grey,Regular
11/1/2010,80,Central,OH,Herbal Tea,Chamomile,Decaf
11/1/2010,88,Central,OH,Herbal Tea,Lemon,Decaf
11/1/2010,363,Central,OH,Espresso,Caffe Mocha,Regular
11/1/2010,124,Central,OH,Espresso,Decaf Espresso,Decaf
11/1/2010,138,Central,OH,Coffee,Amaretto,Regular
11/1/2010,114,Central,OH,Coffee,Columbian,Regular
11/1/2010,125,Central,OH,Coffee,Decaf Irish Cream,Decaf
11/1/2010,120,Central,WI,Tea,Darjeeling,Regular
11/1/2010,147,Central,WI,Tea,Earl Grey,Regular
11/1/2010,141,Central,WI,Herbal Tea,Chamomile,Decaf
11/1/2010,78,Central,WI,Herbal Tea,Lemon,Decaf
11/1/2010,164,Central,WI,Espresso,Caffe Mocha,Regular
11/1/2010,52,Central,WI,Espresso,Decaf Espresso,Decaf
11/1/2010,121,Central,WI,Coffee,Amaretto,Regular
11/1/2010,224,Central,WI,Coffee,Columbian,Regular
11/1/2010,180,Central,WI,Coffee,Decaf Irish Cream,Decaf
11/1/2010,132,East,CT,Tea,Darjeeling,Regular
11/1/2010,90,East,CT,Tea,Green Tea,Regular
11/1/2010,184,East,CT,Herbal Tea,Lemon,Decaf
11/1/2010,150,East,CT,Herbal Tea,Mint,Decaf
11/1/2010,147,East,CT,Espresso,Caffe Mocha,Regular
11/1/2010,124,East,CT,Espresso,Decaf Espresso,Decaf
11/1/2010,325,East,CT,Coffee,Columbian,Regular
11/1/2010,70,East,FL,Tea,Darjeeling,Regular
11/1/2010,78,East,FL,Tea,Green Tea,Regular
11/1/2010,52,East,FL,Herbal Tea,Chamomile,Decaf
11/1/2010,121,East,FL,Herbal Tea,Lemon,Decaf
11/1/2010,164,East,FL,Herbal Tea,Mint,Decaf
11/1/2010,224,East,FL,Espresso,Caffe Mocha,Regular
11/1/2010,180,East,FL,Espresso,Decaf Espresso,Decaf
11/1/2010,197,East,FL,Coffee,Columbian,Regular
11/1/2010,245,East,FL,Coffee,Decaf Irish Cream,Decaf
11/1/2010,88,East,MA,Tea,Darjeeling,Regular
11/1/2010,80,East,MA,Tea,Green Tea,Regular
11/1/2010,124,East,MA,Herbal Tea,Lemon,Decaf
11/1/2010,120,East,MA,Espresso,Caffe Mocha,Regular
11/1/2010,363,East,MA,Espresso,Regular Espresso,Regular
11/1/2010,454,East,MA,Coffee,Columbian,Regular
11/1/2010,39,East,NH,Tea,Darjeeling,Regular
11/1/2010,43,East,NH,Tea,Green Tea,Regular
11/1/2010,74,East,NH,Herbal Tea,Lemon,Decaf
11/1/2010,106,East,NH,Espresso,Caffe Mocha,Regular
11/1/2010,76,East,NH,Espresso,Regular Espresso,Regular
11/1/2010,109,East,NH,Coffee,Columbian,Regular
11/1/2010,113,East,NH,Coffee,Amaretto,Regular
11/1/2010,198,East,NY,Tea,Darjeeling,Regular
11/1/2010,290,East,NY,Tea,Earl Grey,Regular
11/1/2010,123,East,NY,Tea,Green Tea,Regular
11/1/2010,576,East,NY,Herbal Tea,Lemon,Decaf
11/1/2010,160,East,NY,Herbal Tea,Mint,Decaf
11/1/2010,61,East,NY,Espresso,Caffe Mocha,Regular
11/1/2010,675,East,NY,Espresso,Regular Espresso,Regular
11/1/2010,623,East,NY,Coffee,Columbian,Regular
11/1/2010,115,South,LA,Coffee,Columbian,Regular
11/1/2010,78,South,LA,Coffee,Decaf Irish Cream,Decaf
11/1/2010,231,South,LA,Herbal Tea,Chamomile,Decaf
11/1/2010,184,South,LA,Herbal Tea,Lemon,Decaf
11/1/2010,147,South,LA,Espresso,Caffe Latte,Regular
11/1/2010,141,South,LA,Espresso,Caffe Mocha,Regular
11/1/2010,120,South,LA,Espresso,Decaf Espresso,Decaf
11/1/2010,109,South,NM,Coffee,Columbian,Regular
11/1/2010,122,South,NM,Coffee,Decaf Irish Cream,Decaf
11/1/2010,39,South,NM,Herbal Tea,Chamomile,Decaf
11/1/2010,64,South,NM,Herbal Tea,Lemon,Decaf
11/1/2010,76,South,NM,Espresso,Caffe Latte,Regular
11/1/2010,106,South,NM,Espresso,Caffe Mocha,Regular
11/1/2010,82,South,NM,Espresso,Decaf Espresso,Decaf
11/1/2010,200,South,OK,Coffee,Columbian,Regular
11/1/2010,88,South,OK,Coffee,Decaf Irish Cream,Decaf
11/1/2010,121,South,OK,Herbal Tea,Chamomile,Decaf
11/1/2010,224,South,OK,Herbal Tea,Lemon,Decaf
11/1/2010,245,South,OK,Espresso,Caffe Latte,Regular
11/1/2010,80,South,OK,Espresso,Caffe Mocha,Regular
11/1/2010,197,South,OK,Espresso,Decaf Espresso,Decaf
11/1/2010,490,South,TX,Coffee,Columbian,Regular
11/1/2010,92,South,TX,Coffee,Decaf Irish Cream,Decaf
11/1/2010,138,South,TX,Herbal Tea,Chamomile,Decaf
11/1/2010,114,South,TX,Herbal Tea,Lemon,Decaf
11/1/2010,189,South,TX,Espresso,Caffe Latte,Regular
11/1/2010,290,South,TX,Espresso,Caffe Mocha,Regular
11/1/2010,123,South,TX,Espresso,Decaf Espresso,Decaf
11/1/2010,113,West,UT,Herbal Tea,Chamomile,Decaf
11/1/2010,109,West,UT,Herbal Tea,Lemon,Decaf
11/1/2010,122,West,UT,Herbal Tea,Mint,Decaf
11/1/2010,106,West,UT,Tea,Darjeeling,Regular
11/1/2010,82,West,UT,Tea,Earl Grey,Regular
11/1/2010,76,West,UT,Tea,Green Tea,Regular
11/1/2010,150,West,UT,Coffee,Amaretto,Regular
11/1/2010,124,West,UT,Coffee,Columbian,Regular
11/1/2010,184,West,UT,Coffee,Decaf Irish Cream,Decaf
11/1/2010,81,West,UT,Espresso,Caffe Latte,Regular
11/1/2010,231,West,UT,Espresso,Caffe Mocha,Regular
11/1/2010,132,West,UT,Espresso,Decaf Espresso,Decaf
11/1/2010,198,West,CA,Herbal Tea,Chamomile,Decaf
11/1/2010,490,West,CA,Herbal Tea,Lemon,Decaf
11/1/2010,92,West,CA,Herbal Tea,Mint,Decaf
11/1/2010,290,West,CA,Tea,Darjeeling,Regular
11/1/2010,123,West,CA,Tea,Earl Grey,Regular
11/1/2010,189,West,CA,Tea,Green Tea,Regular
11/1/2010,116,West,CA,Coffee,Amaretto,Regular
11/1/2010,623,West,CA,Coffee,Columbian,Regular
11/1/2010,146,West,CA,Coffee,Decaf Irish Cream,Decaf
11/1/2010,423,West,CA,Espresso,Caffe Latte,Regular
11/1/2010,289,West,CA,Espresso,Caffe Mocha,Regular
11/1/2010,532,West,CA,Espresso,Decaf Espresso,Decaf
11/1/2010,289,West,NV,Herbal Tea,Chamomile,Decaf
11/1/2010,412,West,NV,Herbal Tea,Lemon,Decaf
11/1/2010,278,West,NV,Herbal Tea,Mint,Decaf
11/1/2010,532,West,NV,Tea,Darjeeling,Regular
11/1/2010,423,West,NV,Tea,Earl Grey,Regular
11/1/2010,32,West,NV,Tea,Green Tea,Regular
11/1/2010,74,West,NV,Coffee,Columbian,Regular
11/1/2010,64,West,NV,Coffee,Decaf Irish Cream,Decaf
11/1/2010,43,West,NV,Espresso,Caffe Latte,Regular
11/1/2010,39,West,NV,Espresso,Caffe Mocha,Regular
11/1/2010,56,West,NV,Espresso,Decaf Espresso,Decaf
11/1/2010,63,West,OR,Herbal Tea,Chamomile,Decaf
11/1/2010,200,West,OR,Herbal Tea,Lemon,Decaf
11/1/2010,80,West,OR,Tea,Darjeeling,Regular
11/1/2010,197,West,OR,Tea,Earl Grey,Regular
11/1/2010,245,West,OR,Tea,Green Tea,Regular
11/1/2010,125,West,OR,Coffee,Amaretto,Regular
11/1/2010,128,West,OR,Coffee,Columbian,Regular
11/1/2010,114,West,OR,Coffee,Decaf Irish Cream,Decaf
11/1/2010,124,West,OR,Espresso,Caffe Latte,Regular
11/1/2010,138,West,OR,Espresso,Caffe Mocha,Regular
11/1/2010,363,West,OR,Espresso,Decaf Espresso,Decaf
11/1/2010,325,West,WA,Herbal Tea,Chamomile,Decaf
11/1/2010,115,West,WA,Herbal Tea,Lemon,Decaf
11/1/2010,141,West,WA,Tea,Darjeeling,Regular
11/1/2010,120,West,WA,Tea,Earl Grey,Regular
11/1/2010,147,West,WA,Tea,Green Tea,Regular
11/1/2010,156,West,WA,Coffee,Columbian,Regular
11/1/2010,224,West,WA,Coffee,Decaf Irish Cream,Decaf
11/1/2010,52,West,WA,Espresso,Caffe Latte,Regular
11/1/2010,121,West,WA,Espresso,Caffe Mocha,Regular
11/1/2010,164,West,WA,Espresso,Decaf Espresso,Decaf
12/1/2010,103,Central,CO,Tea,Darjeeling,Regular
12/1/2010,116,Central,CO,Tea,Earl Grey,Regular
